,pred
6359,0.21531162
6360,0.57058984
6361,0.3995586
6362,0.5575181
6363,0.57090276
6364,0.4740222
6365,0.3746607
6366,0.57058984
6367,0.721555
6368,0.65000486
6369,0.40546167
6370,0.48192433
6371,0.49786398
6372,0.35644895
6373,0.6190043
6374,0.4988436
6375,0.57342976
6376,0.46268007
6377,0.44406268
6378,0.33912653
6379,0.5113889
6380,0.8309514
6381,0.41222358
6382,0.5382038
6383,0.5763058
6384,0.47182867
6385,0.46202168
6386,0.7181289
6387,0.639674
6388,0.5904254
6389,0.56937444
6390,0.6810305
6391,0.4858662
6392,0.36254072
6393,0.51468563
6394,0.61146176
6395,0.57701826
6396,0.5488637
6397,0.39486837
6398,0.39294538
6399,0.46321127
6400,0.545027
6401,0.392902
6402,0.6594738
6403,0.3695576
6404,0.23078108
6405,0.36905354
6406,0.41370237
6407,0.321315
6408,0.5411566
6409,0.44288984
6410,0.63791376
6411,0.40205085
6412,0.562256
6413,0.38724464
6414,0.47370678
6415,0.44108197
6416,0.4160242
6417,0.53560543
6418,0.4679054
6419,0.26224074
6420,0.38638783
6421,0.65699536
6422,0.3960422
6423,0.33998358
6424,0.5072322
6425,0.38021964
6426,0.37367648
6427,0.43323615
6428,0.41378313
6429,0.7367438
6430,0.45773664
6431,0.3603951
6432,0.30137324
6433,0.54150176
6434,0.59671056
6435,0.5287127
6436,0.6202347
6437,0.59060585
6438,0.6111249
6439,0.8781136
6440,0.5017987
6441,0.82201385
6442,0.37720054
6443,0.5665161
6444,0.53595984
6445,0.490974
6446,0.45417044
6447,0.43387446
6448,0.47299042
6449,0.51333725
6450,0.49946287
6451,0.4004574
6452,0.3961066
6453,0.76050395
6454,0.59306806
6455,0.4391134
6456,0.57313854
6457,0.5589073
6458,0.49991882
6459,0.58724046
6460,0.40006208
6461,0.43975648
6462,0.43351692
6463,0.58125216
6464,0.45680714
6465,0.6481931
6466,0.5824207
6467,0.53226626
6468,0.48195687
6469,0.5239072
6470,0.4265843
6471,0.48403326
6472,0.36599746
6473,0.5164827
6474,0.60889554
6475,0.21531162
6476,0.59102565
6477,0.60949963
6478,0.47822118
6479,0.41967574
6480,0.5051998
6481,0.62504494
6482,0.47423434
6483,0.43361798
6484,0.42568222
6485,0.34052366
6486,0.7749461
6487,0.47985846
6488,0.4569996
6489,0.48131904
6490,0.40978
6491,0.7019117
6492,0.6382868
6493,0.633466
6494,0.4976576
6495,0.5146701
6496,0.39938974
6497,0.4001532
6498,0.7070945
6499,0.59784865
6500,0.4221111
6501,0.30167517
6502,0.38489988
6503,0.5643546
6504,0.5277795
6505,0.56348926
6506,0.45911682
6507,0.38354325
6508,0.49846834
6509,0.47251448
6510,0.49830443
6511,0.48773137
6512,0.30249736
6513,0.56827253
6514,0.70436156
6515,0.35406753
6516,0.44046304
6517,0.45437098
6518,0.45163402
6519,0.54939747
6520,0.61493295
6521,0.725289
6522,0.50230616
6523,0.48537302
6524,0.54859215
6525,0.30562472
6526,0.5895847
6527,0.54265296
6528,0.62035966
6529,0.5218695
6530,0.48639908
6531,0.47831848
6532,0.1454895
6533,0.4928094
6534,0.56384164
6535,0.59886485
6536,0.34286648
6537,0.4160242
6538,0.3726885
6539,0.52905273
6540,0.5225894
6541,0.49422655
6542,0.59292954
6543,0.5103169
6544,0.46070755
6545,0.5443782
6546,0.44192287
6547,0.6025098
6548,0.5844808
6549,0.45871398
6550,0.3684789
6551,0.49220267
6552,0.6312514
6553,0.5159701
6554,0.3322144
6555,0.27245554
6556,0.4260205
6557,0.6424462
6558,0.49458915
6559,0.55510527
6560,0.40945554
6561,0.46565938
6562,0.34265804
6563,0.5856116
6564,0.49525785
6565,0.49226472
6566,0.26690602
6567,0.31038496
6568,0.5008682
6569,0.60827595
6570,0.49520078
6571,0.5942811
6572,0.51167506
6573,0.4632581
6574,0.4830904
6575,0.61822367
6576,0.5339343
6577,0.3045122
6578,0.6859386
6579,0.34374553
6580,0.3593581
6581,0.5552585
6582,0.37643862
6583,0.34977493
6584,0.40546167
6585,0.44448107
6586,0.2664956
6587,0.36157426
6588,0.5014954
6589,0.3255643
6590,0.42597544
6591,0.45326573
6592,0.45646223
6593,0.5028626
6594,0.5914733
6595,0.47000048
6596,0.5295596
6597,0.45596942
6598,0.50904
6599,0.40314314
6600,0.42062598
6601,0.4860474
6602,0.53434557
6603,0.58551896
6604,0.38168466
6605,0.615418
6606,0.48584694
6607,0.31423724
6608,0.59945095
6609,0.18151362
6610,0.932783
6611,0.5953205
6612,0.40785965
6613,0.5652753
6614,0.46461177
6615,0.45357135
6616,0.37215352
6617,0.51022756
6618,0.7531517
6619,0.48299512
6620,0.45912224
6621,0.5608545
6622,0.5406989
6623,0.43032274
6624,0.5051078
6625,0.5277795
6626,0.21429652
6627,0.5623281
6628,0.56788146
6629,0.5671138
6630,0.5089989
6631,0.41312584
6632,0.46983963
6633,0.49284914
6634,0.36212832
6635,0.36122486
6636,0.47875592
6637,0.5524329
6638,0.44133264
6639,0.5414299
6640,0.44750518
6641,0.1997144
6642,0.30936968
6643,0.43878084
6644,0.1643487
6645,0.49022222
6646,0.24396144
6647,0.5187518
6648,0.5249977
6649,0.5495375
6650,0.4113983
6651,0.36453652
6652,0.31491616
6653,0.5352407
6654,0.60649014
6655,0.45002866
6656,0.6597741
6657,0.54979664
6658,0.37871867
6659,0.17956835
6660,0.32309058
6661,0.35517105
6662,0.41626388
6663,0.68986946
6664,0.58797246
6665,0.5894651
6666,0.61257833
6667,0.27426013
6668,0.3815007
6669,0.6510459
6670,0.45360333
6671,0.3192072
6672,0.64505017
6673,0.45661533
6674,0.4841318
6675,0.5529378
6676,0.56843644
6677,0.40848488
6678,0.4860474
6679,0.26527306
6680,0.4428371
6681,0.6062427
6682,0.4988436
6683,0.4511115
6684,0.49957192
6685,0.5175154
6686,0.7161542
6687,0.4385484
6688,0.35616374
6689,0.5225894
6690,0.3170756
6691,0.36365494
6692,0.60838103
6693,0.39269024
6694,0.40555823
6695,0.8216937
6696,0.6289474
6697,0.6512843
6698,0.5244769
6699,0.48131615
6700,0.44323328
6701,0.38333148
6702,0.51312107
6703,0.51889306
6704,0.74395084
6705,0.5469383
6706,0.4917733
6707,0.66320544
6708,0.50045365
6709,0.3255005
6710,0.34436598
6711,0.5814585
6712,0.45850357
6713,0.5495375
6714,0.4873266
6715,0.3782304
6716,0.6512843
6717,0.5690075
6718,0.49956965
6719,0.52123886
6720,0.5833823
6721,0.4430495
6722,0.3878727
6723,0.50634557
6724,0.81981677
6725,0.4069513
6726,0.43358558
6727,0.3573525
6728,0.54665685
6729,0.38952878
6730,0.65042603
6731,0.30444905
6732,0.5557985
6733,0.42568222
6734,0.59833556
6735,0.5043658
6736,0.51024395
6737,0.5102576
6738,0.35616374
6739,0.35445797
6740,0.48747307
6741,0.36573386
6742,0.41996703
6743,0.32635963
6744,0.25719357
6745,0.5843572
6746,0.35445797
6747,0.24856278
6748,0.46007076
6749,0.37356362
6750,0.557088
6751,0.41663167
6752,0.48892525
6753,0.48005357
6754,0.48979774
6755,0.7014092
6756,0.53431803
6757,0.56650966
6758,0.1613197
6759,0.6115606
6760,0.36419436
6761,0.45181915
6762,0.480664
6763,0.7170306
6764,0.44776225
6765,0.5322407
6766,0.48465303
6767,0.46671316
6768,0.517563
6769,0.36249003
6770,0.53368294
6771,0.50719476
6772,0.49565336
6773,0.6359447
6774,0.19658221
6775,0.58513457
6776,0.439516
6777,0.43076286
6778,0.6918927
6779,0.6960546
6780,0.29919875
6781,0.33293533
6782,0.49520078
6783,0.32623053
6784,0.31833637
6785,0.53241926
6786,0.4257886
6787,0.38096
6788,0.2612074
6789,0.7505992
6790,0.32769293
6791,0.5189559
6792,0.5914708
6793,0.41482937
6794,0.30973896
6795,0.3789467
6796,0.29492062
6797,0.25873005
6798,0.5138923
6799,0.51653826
6800,0.45324716
6801,0.59188366
6802,0.45353132
6803,0.35974145
6804,0.56492764
6805,0.4118549
6806,0.53678125
6807,0.531498
6808,0.6130504
6809,0.6913215
6810,0.5334882
6811,0.52033114
6812,0.38425726
6813,0.5937942
6814,0.5204187
6815,0.41330776
6816,0.5951478
6817,0.69130313
6818,0.49073452
6819,0.55298215
6820,0.7000967
6821,0.5478048
6822,0.3979738
6823,0.5246561
6824,0.52404696
6825,0.36458525
6826,0.5196736
6827,0.29919875
6828,0.36706102
6829,0.56180227
6830,0.68986946
6831,0.7920737
6832,0.7702473
6833,0.57881695
6834,0.40562516
6835,0.44093165
6836,0.5112251
6837,0.32704732
6838,0.5915988
6839,0.50418156
6840,0.5436192
6841,0.75655764
6842,0.50937015
6843,0.29246572
6844,0.31635436
6845,0.35845375
6846,0.5698164
6847,0.5755185
6848,0.41230556
6849,0.6172187
6850,0.5969331
6851,0.17760088
6852,0.617469
6853,0.5361042
6854,0.45695275
6855,0.54566705
6856,0.45262498
6857,0.72774714
6858,0.49749327
6859,0.44481403
6860,0.40839157
6861,0.586403
6862,0.513525
6863,0.5244185
6864,0.5747135
6865,0.5342073
6866,0.5728849
6867,0.36207002
6868,0.5953679
6869,0.35817528
6870,0.797711
6871,0.49203464
6872,0.41312584
6873,0.721555
6874,0.49220267
6875,0.50193286
6876,0.8309829
6877,0.4371462
6878,0.5222567
6879,0.69613624
6880,0.606292
6881,0.44082654
6882,0.7018861
6883,0.35335886
6884,0.59514016
6885,0.49657583
6886,0.33443606
6887,0.43670997
6888,0.47434026
6889,0.37047273
6890,0.5189559
6891,0.5788566
6892,0.74694383
6893,0.46427584
6894,0.33642846
6895,0.5585569
6896,0.5425499
6897,0.4134017
6898,0.5504278
6899,0.2569805
6900,0.4898994
6901,0.5923217
6902,0.41968885
6903,0.45349947
6904,0.7036576
6905,0.5889388
6906,0.34646758
6907,0.6020562
6908,0.3718102
6909,0.6600503
6910,0.44333652
6911,0.68244326
6912,0.6354011
6913,0.7114517
6914,0.5377673
6915,0.66404766
6916,0.55519897
6917,0.45802242
6918,0.33523762
6919,0.5942284
6920,0.5478532
6921,0.39225212
6922,0.5069826
6923,0.06349186
6924,0.6006921
6925,0.5050752
6926,0.49672285
6927,0.5026542
6928,0.39443022
6929,0.5398274
6930,0.47455525
6931,0.4322989
6932,0.5360057
6933,0.5110886
6934,0.5723422
6935,0.49770436
6936,0.46695772
6937,0.51764697
6938,0.7598124
6939,0.5632301
6940,0.2807181
6941,0.5239072
6942,0.35210404
6943,0.6139813
6944,0.5356269
6945,0.6449495
6946,0.5419486
6947,0.5247857
6948,0.43087956
6949,0.44002748
6950,0.5008073
6951,0.34421477
6952,0.591419
6953,0.624418
6954,0.42773497
6955,0.5467819
6956,0.53348225
6957,0.5829165
6958,0.50994724
6959,0.7276403
6960,0.46353164
6961,0.42018276
6962,0.57146996
6963,0.3770526
6964,0.49943072
6965,0.25388888
6966,0.41003937
6967,0.4853818
6968,0.4035611
6969,0.5153473
6970,0.39975554
6971,0.51401186
6972,0.537704
6973,0.35110754
6974,0.49002028
6975,0.27426013
6976,0.5919756
6977,0.47187996
6978,0.49751776
6979,0.46695772
6980,0.3871292
6981,0.5548218
6982,0.36571136
6983,0.5960282
6984,0.8177949
6985,0.33203733
6986,0.41211367
6987,0.47542006
6988,0.371854
6989,0.5311883
6990,0.38618773
6991,0.5333
6992,0.4251308
6993,0.62226105
6994,0.4837162
6995,0.61019593
6996,0.7473901
6997,0.63879573
6998,0.2900671
6999,0.33655456
7000,0.42935264
7001,0.3599876
7002,0.43554622
7003,0.48747307
7004,0.38844752
7005,0.55939955
7006,0.5986401
7007,0.5435347
7008,0.37871867
7009,0.43061084
7010,0.6152646
7011,0.41293964
7012,0.55348194
7013,0.50945896
7014,0.6027639
7015,0.37810653
7016,0.59945095
7017,0.57898927
7018,0.5186827
7019,0.5729573
7020,0.5508448
7021,0.80200183
7022,0.51408964
7023,0.48326257
7024,0.48714298
7025,0.33218738
7026,0.3919256
7027,0.41817203
7028,0.62561774
7029,0.417884
7030,0.47187996
7031,0.43076286
7032,0.46823353
7033,0.26589516
7034,0.48168987
7035,0.46333218
7036,0.3221077
7037,0.38168466
7038,0.5082099
7039,0.6069028
7040,0.5420585
7041,0.4351167
7042,0.4592402
7043,0.62850815
7044,0.5942284
7045,0.26852143
7046,0.49022222
7047,0.52886355
7048,0.55626756
7049,0.6164247
7050,0.61257833
7051,0.43937343
7052,0.55398846
7053,0.2684817
7054,0.5158417
7055,0.46858162
7056,0.67456585
7057,0.32938525
7058,0.28952637
7059,0.5167374
7060,0.59769404
7061,0.41293964
7062,0.46581733
7063,0.5587651
7064,0.49288794
7065,0.69516736
7066,0.4122176
7067,0.42063665
7068,0.2566163
7069,0.6526971
7070,0.52586275
7071,0.39293224
7072,0.5386641
7073,0.47426856
7074,0.5942611
7075,0.51358265
7076,0.24787085
7077,0.65351874
7078,0.3395865
7079,0.31818092
7080,0.7327982
7081,0.45262498
7082,0.47574317
7083,0.29519093
7084,0.5644945
7085,0.50508493
7086,0.46703178
7087,0.39021242
7088,0.53222317
7089,0.50520074
7090,0.46262282
7091,0.43660933
7092,0.3489694
7093,0.42671397
7094,0.60374445
7095,0.53346235
7096,0.28240895
7097,0.3691855
7098,0.46638885
7099,0.56093276
7100,0.5101778
7101,0.6918927
7102,0.46501952
7103,0.79052424
7104,0.5732753
7105,0.35207003
7106,0.5232451
7107,0.52344596
7108,0.5060862
7109,0.3106138
7110,0.4977326
7111,0.49718708
7112,0.5986763
7113,0.43784767
7114,0.6655335
7115,0.44481403
7116,0.30176154
7117,0.43005192
7118,0.59060585
7119,0.38717794
7120,0.43532065
7121,0.5289063
7122,0.37462497
7123,0.38707304
7124,0.35424146
7125,0.59829587
7126,0.5295596
7127,0.486273
7128,0.5286302
7129,0.5020202
7130,0.3570481
7131,0.5623281
7132,0.51549923
7133,0.5162896
7134,0.5012084
7135,0.5494391
7136,0.5553296
7137,0.45691606
7138,0.6658971
7139,0.4296428
7140,0.56404775
7141,0.4561772
7142,0.52463543
7143,0.46780953
7144,0.45360333
7145,0.47335693
7146,0.39975554
7147,0.35453624
7148,0.5886641
7149,0.55926186
7150,0.50709623
7151,0.48368707
7152,0.50418156
7153,0.6507955
7154,0.45619655
7155,0.43766305
7156,0.7281501
7157,0.5297701
7158,0.55679095
7159,0.3940823
7160,0.5829165
7161,0.3340224
7162,0.5158866
7163,0.49590236
7164,0.47212264
7165,0.5249132
7166,0.35322294
7167,0.5927306
7168,0.37244782
7169,0.38281232
7170,0.49266598
7171,0.5899707
7172,0.53679794
7173,0.5189559
7174,0.4575457
7175,0.535566
7176,0.7189582
7177,0.48098168
7178,0.5609104
7179,0.52952266
7180,0.5268479
7181,0.45219082
7182,0.30893508
7183,0.5659783
7184,0.5957462
7185,0.56129545
7186,0.48980403
7187,0.5343248
7188,0.33130845
7189,0.48383838
7190,0.44222555
7191,0.4260205
7192,0.15154807
7193,0.5100204
7194,0.48117855
7195,0.4690008
7196,0.50978625
7197,0.5394884
7198,0.6130504
7199,0.379767
7200,0.48016796
7201,0.5095046
7202,0.100620106
7203,0.63359684
7204,0.5000774
7205,0.46862763
7206,0.4514255
7207,0.56490785
7208,0.35874948
7209,0.29743364
7210,0.4174609
7211,0.43250546
7212,0.41060254
7213,0.4998856
7214,0.35418385
7215,0.4804846
7216,0.76636267
7217,0.583225
7218,0.19199675
7219,0.4008073
7220,0.43287838
7221,0.57472545
7222,0.5801258
7223,0.37832418
7224,0.72254294
7225,0.75953543
7226,0.5100827
7227,0.59769404
7228,0.6425133
7229,0.5250273
7230,0.51164347
7231,0.52041835
7232,0.48704353
7233,0.49817154
7234,0.5191143
7235,0.42507756
7236,0.6099965
7237,0.66440684
7238,0.48343492
7239,0.6348146
7240,0.36948168
7241,0.39737612
7242,0.41074768
7243,0.65042603
7244,0.7611709
7245,0.5706349
7246,0.4889011
7247,0.8084388
7248,0.39856666
7249,0.5671677
7250,0.4665339
7251,0.72854704
7252,0.5602184
7253,0.6265022
7254,0.47279313
7255,0.51684433
7256,0.5960841
7257,0.7294231
7258,0.4260205
7259,0.40652525
7260,0.5453077
7261,0.69258404
7262,0.64663285
7263,0.42596924
7264,0.30124354
7265,0.4596792
7266,0.6208531
7267,0.3905268
7268,0.46185645
7269,0.42977148
7270,0.3147291
7271,0.40914348
7272,0.5694077
7273,0.32686228
7274,0.35355687
7275,0.67004424
7276,0.6806418
7277,0.42993897
7278,0.53035855
7279,0.62146807
7280,0.54940814
7281,0.39119694
7282,0.48704353
7283,0.1853218
7284,0.36864123
7285,0.55762863
7286,0.50151056
7287,0.44578427
7288,0.38707304
7289,0.5433145
7290,0.56788146
7291,0.39370537
7292,0.721555
7293,0.69378513
7294,0.5735177
7295,0.68099433
7296,0.52434576
7297,0.37047273
7298,0.5627436
7299,0.5904807
7300,0.47417772
7301,0.49168935
7302,0.62679744
7303,0.72527075
7304,0.5076642
7305,0.46780953
7306,0.6072404
7307,0.5870101
7308,0.55991954
7309,0.41494572
7310,0.6664379
7311,0.40455788
7312,0.44108197
7313,0.5038051
7314,0.48704353
7315,0.53107697
7316,0.49949494
7317,0.3921661
7318,0.5648572
7319,0.43412918
7320,0.61905456
7321,0.42046395
7322,0.4389487
7323,0.60405964
7324,0.28548566
7325,0.6166781
7326,0.62549925
7327,0.5460118
7328,0.40945554
7329,0.5896933
7330,0.72314245
7331,0.49752975
7332,0.42716777
7333,0.45957002
7334,0.30463165
7335,0.43245095
7336,0.56432545
7337,0.54654765
7338,0.3292256
7339,0.5850416
7340,0.5607453
7341,0.46391663
7342,0.6647097
7343,0.42804706
7344,0.4437602
7345,0.67886394
7346,0.47634333
7347,0.43967617
7348,0.71333045
7349,0.21549238
7350,0.3616653
7351,0.69942045
7352,0.6269555
7353,0.6025098
7354,0.57369846
7355,0.51184815
7356,0.5433145
7357,0.5084723
7358,0.56336653
7359,0.6013266
7360,0.56494343
7361,0.5460118
7362,0.37983048
7363,0.77191097
7364,0.41636148
7365,0.53563285
7366,0.6297777
7367,0.6759355
7368,0.7181289
7369,0.37590104
7370,0.39424062
7371,0.5214572
7372,0.7189582
7373,0.60724187
7374,0.33867565
7375,0.76607895
7376,0.5483029
7377,0.69372714
7378,0.5565539
7379,0.47099465
7380,0.4774519
7381,0.5707137
7382,0.47650075
7383,0.5386641
7384,0.19768429
7385,0.74048513
7386,0.29054505
7387,0.3778497
7388,0.42252156
7389,0.23078108
7390,0.31946242
7391,0.5123867
7392,0.50228995
7393,0.58761615
7394,0.41495183
7395,0.49817154
7396,0.33649987
7397,0.47591776
7398,0.58206964
7399,0.43697548
7400,0.37981415
7401,0.47305167
7402,0.41605031
7403,0.43794268
7404,0.610111
7405,0.46430367
7406,0.51108843
7407,0.6090856
7408,0.37522143
7409,0.6343098
7410,0.45065406
7411,0.48368707
7412,0.37749022
7413,0.44047487
7414,0.6265022
7415,0.5126522
7416,0.5157127
7417,0.5609633
7418,0.27729332
7419,0.533644
7420,0.6289474
7421,0.40044606
7422,0.54422855
7423,0.41556835
7424,0.47000068
7425,0.62504494
7426,0.32485652
7427,0.59020275
7428,0.6972192
7429,0.5587651
7430,0.6399819
7431,0.48308235
7432,0.62516737
7433,0.46353164
7434,0.5104488
7435,0.47216734
7436,0.55345
7437,0.5996211
7438,0.4612235
7439,0.52847826
7440,0.6738688
7441,0.47628513
7442,0.6881717
7443,0.5044161
7444,0.5287127
7445,0.37871867
7446,0.57356954
7447,0.46854404
7448,0.55204225
7449,0.41643035
7450,0.56971395
7451,0.5009327
7452,0.46817145
7453,0.34048107
7454,0.517563
7455,0.41370383
7456,0.49129727
7457,0.6306946
7458,0.33480823
7459,0.7105388
7460,0.51332897
7461,0.6006921
7462,0.35719508
7463,0.55373085
7464,0.5823868
7465,0.69546694
7466,0.49039468
7467,0.23926729
7468,0.4472905
7469,0.39786926
7470,0.4773833
7471,0.28284767
7472,0.39856666
7473,0.712446
7474,0.557088
7475,0.65344214
7476,0.31833637
7477,0.35453272
7478,0.39237753
7479,0.61547357
7480,0.5270597
7481,0.5325511
7482,0.62009126
7483,0.50297415
7484,0.4285268
7485,0.7165719
7486,0.4926083
7487,0.6204661
7488,0.4142366
7489,0.6061121
7490,0.48751
7491,0.39124268
7492,0.52670705
7493,0.36337653
7494,0.53707814
7495,0.45633018
7496,0.5972759
7497,0.574561
7498,0.5091187
7499,0.46430367
7500,0.4594454
7501,0.415728
7502,0.6051234
7503,0.6235382
7504,0.6869615
7505,0.45355272
7506,0.5179328
7507,0.42094985
7508,0.72898525
7509,0.66794705
7510,0.45776588
7511,0.2221636
7512,0.24485154
7513,0.5197514
7514,0.321315
7515,0.5277795
7516,0.37061447
7517,0.5823868
7518,0.5689719
7519,0.6787841
7520,0.5607453
7521,0.523662
7522,0.71854293
7523,0.5875284
7524,0.5084723
7525,0.79955924
7526,0.31904483
7527,0.54396653
7528,0.7570359
7529,0.4875091
7530,0.50412035
7531,0.52849406
7532,0.41605031
7533,0.39962137
7534,0.13831887
7535,0.5384519
7536,0.52821755
7537,0.5218419
7538,0.6509128
7539,0.42720306
7540,0.407399
7541,0.4366714
7542,0.2927892
7543,0.3234421
7544,0.5785987
7545,0.44900298
7546,0.5829165
7547,0.4446212
7548,0.41910568
7549,0.3815626
7550,0.49722975
7551,0.21698327
7552,0.4300229
7553,0.22025815
7554,0.60121816
7555,0.4376735
7556,0.26589516
7557,0.46192622
7558,0.5271588
7559,0.6671265
7560,0.51549923
7561,0.5420597
7562,0.504771
7563,0.5763058
7564,0.50961447
7565,0.49946287
7566,0.5072322
7567,0.33523762
7568,0.48272735
7569,0.5184527
7570,0.44002748
7571,0.55306065
7572,0.39268684
7573,0.44483757
7574,0.80245024
7575,0.4837162
7576,0.48045677
7577,0.52886355
7578,0.35833168
7579,0.60649014
7580,0.5607874
7581,0.58338153
7582,0.54786944
7583,0.20490114
7584,0.39515787
7585,0.51545787
7586,0.5080527
7587,0.38211998
7588,0.2680494
7589,0.6174963
7590,0.4952956
7591,0.6215392
7592,0.56056815
7593,0.5568407
7594,0.48014107
7595,0.5237115
7596,0.49279135
7597,0.52355033
7598,0.59104025
7599,0.22796994
7600,0.27347308
7601,0.5108062
7602,0.49585575
7603,0.5980354
7604,0.6042704
7605,0.4757396
7606,0.54939747
7607,0.38337827
7608,0.64191025
7609,0.6321623
7610,0.4668358
7611,0.5453077
7612,0.4376357
7613,0.6588698
7614,0.24485154
7615,0.4757396
7616,0.20490114
7617,0.49840087
7618,0.7304975
7619,0.37453824
7620,0.31371292
7621,0.4358836
7622,0.5132592
7623,0.3140966
7624,0.6686119
7625,0.31439248
7626,0.45360333
7627,0.49220267
7628,0.39453217
7629,0.48544
7630,0.49943012
7631,0.53040427
7632,0.5000557
7633,0.63879573
7634,0.57448953
7635,0.6408612
7636,0.66001356
7637,0.4156203
7638,0.604367
7639,0.6265137
7640,0.38527095
7641,0.57558846
7642,0.3896395
7643,0.69613624
7644,0.6264273
7645,0.52301913
7646,0.55558217
7647,0.66817886
7648,0.9097926
7649,0.61848927
7650,0.6980276
7651,0.45324716
7652,0.34561524
7653,0.39569354
7654,0.26735404
7655,0.52642196
7656,0.5420597
7657,0.41048247
7658,0.32174927
7659,0.52675647
7660,0.5432363
7661,0.5743379
7662,0.6579981
7663,0.46958122
7664,0.4515985
7665,0.60300314
7666,0.5592144
7667,0.34154442
7668,0.5508852
7669,0.43873802
7670,0.47403753
7671,0.61846316
7672,0.43826482
7673,0.4928875
7674,0.639674
7675,0.5617515
7676,0.5969331
7677,0.33443606
7678,0.6139813
7679,0.41627
7680,0.58224344
7681,0.5528002
7682,0.5759791
7683,0.31635436
7684,0.45988068
7685,0.4252067
7686,0.76607895
7687,0.2175324
7688,0.4931369
7689,0.46076995
7690,0.38968047
7691,0.5490488
7692,0.46799573
7693,0.41008714
7694,0.5575181
7695,0.45816925
7696,0.48070985
7697,0.43320698
7698,0.31728357
7699,0.5616324
7700,0.5300778
7701,0.47434026
7702,0.42019388
7703,0.22309323
7704,0.6021311
7705,0.60050124
7706,0.45619655
7707,0.41074604
7708,0.5975342
7709,0.3987448
7710,0.71747196
7711,0.53222317
7712,0.27886498
7713,0.57743496
7714,0.43802437
7715,0.47871116
7716,0.55816334
7717,0.73091435
7718,0.43433338
7719,0.39422727
7720,0.7611709
7721,0.4252067
7722,0.27344254
7723,0.5343249
7724,0.52180123
7725,0.5262423
7726,0.3963467
7727,0.4236401
7728,0.42690903
7729,0.6133319
7730,0.68348753
7731,0.41330776
7732,0.54939747
7733,0.23820126
7734,0.7082677
7735,0.5466656
7736,0.4979903
7737,0.18285389
7738,0.4450137
7739,0.40465897
7740,0.57970744
7741,0.33251545
7742,0.35821137
7743,0.38141894
7744,0.50045365
7745,0.60838103
7746,0.5993813
7747,0.4986735
7748,0.5802705
7749,0.5104488
7750,0.4276017
7751,0.4324422
7752,0.3810661
7753,0.31526896
7754,0.4994809
7755,0.5175556
7756,0.49988654
7757,0.44578427
7758,0.5983089
7759,0.41537708
7760,0.52969986
7761,0.5130518
7762,0.54331756
7763,0.5214653
7764,0.63895035
7765,0.4951754
7766,0.5447902
7767,0.58505476
7768,0.49817154
7769,0.56653494
7770,0.4558403
7771,0.5137742
7772,0.5487232
7773,0.49039468
7774,0.43937343
7775,0.6972192
7776,0.5485486
7777,0.41455072
7778,0.4232344
7779,0.60050124
7780,0.56336415
7781,0.6740719
7782,0.39740968
7783,0.53474134
7784,0.44122097
7785,0.27757466
7786,0.44484347
7787,0.7036591
7788,0.39006865
7789,0.486742
7790,0.51944333
7791,0.5983089
7792,0.57022476
7793,0.5434936
7794,0.5970904
7795,0.45692125
7796,0.4757396
7797,0.5591307
7798,0.3260352
7799,0.5467089
7800,0.51108843
7801,0.67318916
7802,0.46689394
7803,0.61584026
7804,0.4122176
7805,0.66428906
7806,0.4670766
7807,0.38860187
7808,0.5597304
7809,0.6247333
7810,0.61019593
7811,0.55306065
7812,0.58751744
7813,0.5851048
7814,0.4803089
7815,0.5131298
7816,0.6738965
7817,0.3750836
7818,0.6396408
7819,0.50879806
7820,0.56421113
7821,0.4755893
7822,0.35098714
7823,0.73028815
7824,0.50518286
7825,0.4663674
7826,0.4157529
7827,0.38570824
7828,0.45282438
7829,0.4232365
7830,0.5636737
7831,0.3508276
7832,0.46121395
7833,0.73091435
7834,0.31222326
7835,0.55066544
7836,0.65302634
7837,0.47417772
7838,0.77196807
7839,0.5676734
7840,0.5251404
7841,0.5538992
7842,0.49505487
7843,0.32346213
7844,0.4111353
7845,0.39530802
7846,0.3684789
7847,0.51837784
7848,0.56953514
7849,0.4009495
7850,0.42230788
7851,0.38498905
7852,0.43601233
7853,0.27788752
7854,0.45437098
7855,0.42019388
7856,0.63283056
7857,0.33427173
7858,0.38492185
7859,0.21549238
7860,0.6881717
7861,0.31314978
7862,0.47423434
7863,0.5993813
7864,0.5922068
7865,0.7105388
7866,0.4123425
7867,0.6934474
7868,0.44612348
7869,0.37863785
7870,0.44461942
7871,0.49015632
7872,0.5409148
7873,0.4569996
7874,0.55316484
7875,0.63859355
7876,0.372138
7877,0.5485497
7878,0.7269706
7879,0.5407666
7880,0.2754389
7881,0.5521874
7882,0.5256558
7883,0.3438407
7884,0.3573525
7885,0.3766162
7886,0.45692125
7887,0.4917733
7888,0.5597394
7889,0.575248
7890,0.29414767
7891,0.38036868
7892,0.47297004
7893,0.54585886
7894,0.75879914
7895,0.5793911
7896,0.50555015
7897,0.6160716
7898,0.5129809
7899,0.513212
7900,0.52516806
7901,0.5157127
7902,0.4858662
7903,0.64940166
7904,0.6063107
7905,0.5007248
7906,0.55345
7907,0.61848927
7908,0.50982744
7909,0.6053994
7910,0.6185438
7911,0.597393
7912,0.48440534
7913,0.6671265
7914,0.59270084
7915,0.3344264
7916,0.5129872
7917,0.46941575
7918,0.6021154
7919,0.5912695
